block,daycol,nitr_N,inoc,edge,well,plate_number,sqmm,green_per_arr
4,7,30,I-,FALSE,D2_0407,7,7.875289863,0.340319193
4,8,30,I-,FALSE,D2_0407,7,7.635676581,0.338176178
4,9,30,I-,FALSE,D2_0407,7,8.104919258,0.340363611
4,10,30,I-,FALSE,D2_0407,7,7.595741034,0.339633803
4,0,5,I-,FALSE,D3_0407,7,2.322252056,0.307834435
4,1,5,I-,FALSE,D3_0407,7,2.07065811,0.313029551
4,2,5,I-,FALSE,D3_0407,7,1.862993266,0.319940404
4,3,5,I-,FALSE,D3_0407,7,1.948854692,NA
4,4,5,I-,FALSE,D3_0407,7,3.372556942,0.324238245
4,5,5,I-,FALSE,D3_0407,7,3.779899521,0.329182332
4,6,5,I-,FALSE,D3_0407,7,4.950011047,0.335305028
4,7,5,I-,FALSE,D3_0407,7,5.521089369,0.339359449
4,8,5,I-,FALSE,D3_0407,7,5.794647865,0.337641929
4,9,5,I-,FALSE,D3_0407,7,6.299832535,0.338450662
4,10,5,I-,FALSE,D3_0407,7,5.76868976,0.336818218
4,0,15,I-,FALSE,D4_0407,7,1.423702249,0.310633314
4,1,15,I-,FALSE,D4_0407,7,2.13854854,0.312521849
4,2,15,I-,FALSE,D4_0407,7,1.789112504,0.314513976
4,3,15,I-,FALSE,D4_0407,7,2.871365827,0.327104311
4,4,15,I-,FALSE,D4_0407,7,4.466790929,0.335959826
4,5,15,I-,FALSE,D4_0407,7,5.501121595,0.338008819
4,6,15,I-,FALSE,D4_0407,7,6.207980777,0.33736827
4,7,15,I-,FALSE,D4_0407,7,7.182408123,0.342362698
4,8,15,I-,FALSE,D4_0407,7,7.963148066,0.340531853
4,9,15,I-,FALSE,D4_0407,7,8.644049142,0.342927972
4,10,15,I-,FALSE,D4_0407,7,9.073356272,0.342844401
4,0,25,I-,FALSE,D5_0407,7,4.129335557,0.316622067
4,1,25,I-,FALSE,D5_0407,7,4.810236633,0.317706424
4,2,25,I-,FALSE,D5_0407,7,6.809010758,0.3258243
4,3,25,I-,FALSE,D5_0407,7,9.069362717,0.334492231
4,4,25,I-,FALSE,D5_0407,7,10.58891028,0.336588901
4,5,25,I-,FALSE,D5_0407,7,11.07013362,0.336790946
4,6,25,I-,FALSE,D5_0407,7,11.68713782,0.340106913
4,7,25,I-,FALSE,D5_0407,7,12.02259642,0.343488579
4,8,25,I-,FALSE,D5_0407,7,12.10845784,0.344037737
4,9,25,I-,FALSE,D5_0407,7,12.39000345,0.346781943
4,10,25,I-,FALSE,D5_0407,7,12.42394866,0.344299708
4,0,45,I-,FALSE,D6_0407,7,4.317032628,0.310882051
4,1,45,I-,FALSE,D6_0407,7,3.446437704,0.308857163
4,2,45,I-,FALSE,D6_0407,7,4.131332334,0.306285592
4,3,45,I-,FALSE,D6_0407,7,6.116129019,0.312397382
4,4,45,I-,FALSE,D6_0407,7,8.190780684,0.318241143
4,5,45,I-,FALSE,D6_0407,7,9.235095237,0.324827109
4,6,45,I-,FALSE,D6_0407,7,11.61924739,0.331262555
4,7,45,I-,FALSE,D6_0407,7,12.29016458,0.334313101
4,8,45,I-,FALSE,D6_0407,7,11.7150927,0.332639418
4,9,45,I-,FALSE,D6_0407,7,12.41795833,0.335653083
4,10,45,I-,FALSE,D6_0407,7,11.79097024,0.337232501
4,0,25,I-,FALSE,D7_0407,7,4.153296885,0.316121661
4,1,25,I-,FALSE,D7_0407,7,5.712779994,0.319903601
4,2,25,I-,FALSE,D7_0407,7,6.311813199,0.325353302
4,3,25,I-,FALSE,D7_0407,7,8.993485178,0.332158139
4,4,25,I-,FALSE,D7_0407,7,9.874063988,0.33311675
4,5,25,I-,FALSE,D7_0407,7,10.32134211,0.334097941
4,6,25,I-,FALSE,D7_0407,7,11.36166311,0.337988849
4,7,25,I-,FALSE,D7_0407,7,11.98665442,0.342057654
4,8,25,I-,FALSE,D7_0407,7,12.24024515,0.342992965
4,9,25,I-,FALSE,D7_0407,7,12.98703987,0.345097624
4,10,25,I-,FALSE,D7_0407,7,11.99663831,0.343989944
4,0,45,I-,FALSE,D8_0407,7,3.380544051,0.316627092
4,1,45,I-,FALSE,D8_0407,7,2.969207917,0.316573474
4,2,45,I-,FALSE,D8_0407,7,2.789497956,0.314942461
4,3,45,I-,FALSE,D8_0407,7,3.09500489,0.315623358
4,4,45,I-,FALSE,D8_0407,7,3.759931747,0.316901523
4,5,45,I-,FALSE,D8_0407,7,4.362958507,0.321803768
4,6,45,I-,FALSE,D8_0407,7,4.816226965,0.328440691
4,7,45,I-,FALSE,D8_0407,7,5.177643665,0.333302563
4,8,45,I-,FALSE,D8_0407,7,5.187627551,0.335587056
4,9,45,I-,FALSE,D8_0407,7,6.267884097,0.337974126
4,10,45,I-,FALSE,D8_0407,7,6.723149332,0.337754305
4,0,5,I-,FALSE,D9_0407,7,6.928817399,0.321245495
4,1,5,I-,FALSE,D9_0407,7,6.132103237,0.322127704
4,2,5,I-,FALSE,D9_0407,7,9.426785862,0.328131487
4,3,5,I-,FALSE,D9_0407,7,11.65319261,0.333093639
4,4,5,I-,FALSE,D9_0407,7,13.67393128,0.336923971
4,5,5,I-,FALSE,D9_0407,7,14.0073931,0.336648182
4,6,5,I-,FALSE,D9_0407,7,13.33647591,0.337003487
4,7,5,I-,FALSE,D9_0407,7,12.65757161,0.340274671
4,8,5,I-,FALSE,D9_0407,7,12.64359417,0.339834631
4,9,5,I-,FALSE,D9_0407,7,12.86523646,0.341217624
4,10,5,I-,FALSE,D9_0407,7,12.60964896,0.33957359
4,0,30,I-,FALSE,D10_0407,7,3.42646993,0.309443516
4,1,30,I-,FALSE,D10_0407,7,4.658481554,0.31588761
4,2,30,I-,FALSE,D10_0407,7,5.658867006,0.32054246
4,3,30,I-,FALSE,D10_0407,7,6.880894743,0.324412287
4,4,30,I-,FALSE,D10_0407,7,8.819765548,0.331038401
4,5,30,I-,FALSE,D10_0407,7,10.03779973,0.335719851
4,6,30,I-,FALSE,D10_0407,7,9.824144555,0.336997008
4,7,30,I-,FALSE,D10_0407,7,9.155224143,0.340680855
4,8,30,I-,FALSE,D10_0407,7,8.027044941,0.34200142
4,9,30,I-,FALSE,D10_0407,7,8.656029806,0.343773081
4,10,30,I-,FALSE,D10_0407,7,8.596126485,0.341872832
4,0,10,I-,FALSE,D11_0407,7,7.693583124,0.321097192
4,1,10,I-,FALSE,D11_0407,7,7.493905389,0.314246354
4,2,10,I-,FALSE,D11_0407,7,9.394837425,0.315990487
4,3,10,I-,FALSE,D11_0407,7,12.21628382,0.327364262
4,4,10,I-,FALSE,D11_0407,7,14.94388168,0.334298723
4,5,10,I-,FALSE,D11_0407,7,16.51734223,0.337095782
4,6,10,I-,FALSE,D11_0407,7,17.6215601,0.340356988
4,7,10,I-,FALSE,D11_0407,7,18.72577797,0.343164768
4,8,10,I-,FALSE,D11_0407,7,18.99733969,0.345821207
4,9,10,I-,FALSE,D11_0407,7,19.73814409,0.343872507
4,10,10,I-,FALSE,D11_0407,7,19.25492397,0.342234952
4,0,10,I-,TRUE,D12_0407,7,1.906922368,0.309049812
4,1,10,I-,TRUE,D12_0407,7,2.284313287,0.310949248
4,2,10,I-,TRUE,D12_0407,7,3.001156355,0.320108802
4,3,10,I-,TRUE,D12_0407,7,4.730365539,0.326328374
4,4,10,I-,TRUE,D12_0407,7,6.313809976,0.325351335
4,5,10,I-,TRUE,D12_0407,7,7.024662712,0.331522217
4,6,10,I-,TRUE,D12_0407,7,8.57016838,0.334619829
4,7,10,I-,TRUE,D12_0407,7,9.452743968,0.336626345
4,8,10,I-,TRUE,D12_0407,7,9.287011448,0.335533017
4,9,10,I-,TRUE,D12_0407,7,9.506656956,0.334908059
4,10,10,I-,TRUE,D12_0407,7,9.095320823,0.335330216
4,0,5,I-,TRUE,E1_0407,7,6.807013981,0.328432252
4,1,5,I-,TRUE,E1_0407,7,7.833357538,0.329491953
4,2,5,I-,TRUE,E1_0407,7,11.37963411,0.340746134
4,3,5,I-,TRUE,E1_0407,7,12.65357806,0.344061988
4,4,5,I-,TRUE,E1_0407,7,14.28893871,0.340099397
4,5,5,I-,TRUE,E1_0407,7,14.3508388,0.33702311
4,6,5,I-,TRUE,E1_0407,7,13.46626644,0.336550675
4,7,5,I-,TRUE,E1_0407,7,13.19470472,0.338314462
4,8,5,I-,TRUE,E1_0407,7,12.42794222,0.335997162
4,9,5,I-,TRUE,E1_0407,7,12.28217747,0.339585193
4,10,5,I-,TRUE,E1_0407,7,11.78298313,0.337316359
4,0,45,I-,FALSE,E2_0407,7,1.170111526,0.305130763
4,1,45,I-,FALSE,E2_0407,7,1.176101858,0.307162173
4,2,45,I-,FALSE,E2_0407,7,0.620997755,NA
4,3,45,I-,FALSE,E2_0407,7,1.116198538,0.301693848
4,4,45,I-,FALSE,E2_0407,7,1.389757035,0.302777951
4,5,45,I-,FALSE,E2_0407,7,1.799096391,0.304050274
4,6,45,I-,FALSE,E2_0407,7,2.474007135,0.311258914
4,7,45,I-,FALSE,E2_0407,7,3.186856648,0.31836582
4,8,45,I-,FALSE,E2_0407,7,1.665312309,0.314451775
4,9,45,I-,FALSE,E2_0407,7,3.206824422,0.324220502
4,10,45,I-,FALSE,E2_0407,7,4.426855382,0.328697954
4,0,35,I-,FALSE,E3_0407,7,8.679991134,0.330039967
4,1,35,I-,FALSE,E3_0407,7,7.264275994,0.323165994
4,2,35,I-,FALSE,E3_0407,7,10.61287161,0.334352899
4,3,35,I-,FALSE,E3_0407,7,11.24585003,0.339829842
4,4,35,I-,FALSE,E3_0407,7,14.77215882,0.338702787
4,5,35,I-,FALSE,E3_0407,7,14.86401058,0.338985823
4,6,35,I-,FALSE,E3_0407,7,15.55689232,0.341396835
4,7,35,I-,FALSE,E3_0407,7,16.31367094,0.343558011
4,8,35,I-,FALSE,E3_0407,7,17.0924141,0.344249027
4,9,35,I-,FALSE,E3_0407,7,17.43386303,0.346398927
4,10,35,I-,FALSE,E3_0407,7,16.95263969,0.343633515
4,0,15,I-,FALSE,E4_0407,7,2.156519536,0.30776787
4,1,15,I-,FALSE,E4_0407,7,1.982799907,0.307427929
4,2,15,I-,FALSE,E4_0407,7,2.338226275,0.309710162
4,3,15,I-,FALSE,E4_0407,7,2.476003912,0.307844248
4,4,15,I-,FALSE,E4_0407,7,2.827436726,0.309194369
4,5,15,I-,FALSE,E4_0407,7,4.02150958,0.315954313
4,6,15,I-,FALSE,E4_0407,7,5.121733899,0.323276991
4,7,15,I-,FALSE,E4_0407,7,3.791880185,0.319736017
4,8,15,I-,FALSE,E4_0407,7,4.251138975,0.322445087
4,9,15,I-,FALSE,E4_0407,7,5.481153822,0.32696838
4,10,15,I-,FALSE,E4_0407,7,5.860541518,0.327124409
4,0,20,I-,FALSE,E5_0407,7,4.68443966,0.314213186
4,1,20,I-,FALSE,E5_0407,7,5.297450306,0.316173594
4,2,20,I-,FALSE,E5_0407,7,5.630912123,0.319077016
4,3,20,I-,FALSE,E5_0407,7,5.938415835,0.318088882
4,4,20,I-,FALSE,E5_0407,7,6.03226437,0.318281818
4,5,20,I-,FALSE,E5_0407,7,6.271877652,0.318807873
4,6,20,I-,FALSE,E5_0407,7,6.084180581,0.320946203
4,7,20,I-,FALSE,E5_0407,7,6.074196694,0.323106162
4,8,20,I-,FALSE,E5_0407,7,5.982344936,0.322003316
4,9,20,I-,FALSE,E5_0407,7,5.990332046,0.324064534
4,10,20,I-,FALSE,E5_0407,7,5.970364272,0.325518005
4,0,45,I-,FALSE,E6_0407,7,2.807468952,0.311111386
4,1,45,I-,FALSE,E6_0407,7,2.474007135,0.307866082
4,2,45,I-,FALSE,E6_0407,7,2.30428106,0.307260704
4,3,45,I-,FALSE,E6_0407,7,2.310271392,0.306088303
4,4,45,I-,FALSE,E6_0407,7,2.428081256,0.306146499
4,5,45,I-,FALSE,E6_0407,7,2.256358404,0.307329976
4,6,45,I-,FALSE,E6_0407,7,3.316647176,0.310699191
4,7,45,I-,FALSE,E6_0407,7,3.88572872,0.314470539
4,8,45,I-,FALSE,E6_0407,7,4.430848936,0.317080838
4,9,45,I-,FALSE,E6_0407,7,4.987949817,0.319637842
4,10,45,I-,FALSE,E6_0407,7,5.227563098,0.324099344
4,0,15,I-,FALSE,E7_0407,7,5.087788684,0.31719627
4,1,15,I-,FALSE,E7_0407,7,6.349751968,0.322404238
4,2,15,I-,FALSE,E7_0407,7,9.344917991,0.333447405
4,3,15,I-,FALSE,E7_0407,7,10.78659124,0.333413831
4,4,15,I-,FALSE,E7_0407,7,11.389618,0.335834586
4,5,15,I-,FALSE,E7_0407,7,12.25821614,0.338501825
4,6,15,I-,FALSE,E7_0407,7,13.62600863,0.34217568
4,7,15,I-,FALSE,E7_0407,7,15.13157875,0.345567875
4,8,15,I-,FALSE,E7_0407,7,15.28732738,0.345389445
4,9,15,I-,FALSE,E7_0407,7,15.48900189,0.345609064
4,10,15,I-,FALSE,E7_0407,7,14.77215882,0.34264253
4,0,35,I-,FALSE,E8_0407,7,2.931269148,0.306729194
4,1,35,I-,FALSE,E8_0407,7,2.531913678,0.312548602
4,2,35,I-,FALSE,E8_0407,7,2.260351959,0.314693129
4,3,35,I-,FALSE,E8_0407,7,2.941253034,0.315553137
4,4,35,I-,FALSE,E8_0407,7,2.721607526,0.321836693
4,5,35,I-,FALSE,E8_0407,7,3.658096102,0.327193714
4,6,35,I-,FALSE,E8_0407,7,4.253135752,0.331005709
4,7,35,I-,FALSE,E8_0407,7,4.600575011,0.334148227
4,8,35,I-,FALSE,E8_0407,7,4.862152844,0.334672754
4,9,35,I-,FALSE,E8_0407,7,4.902088391,0.336554972
4,10,35,I-,FALSE,E8_0407,7,4.550655577,0.335337346
4,0,30,I-,FALSE,E9_0407,7,3.116969441,0.311954135
4,1,30,I-,FALSE,E9_0407,7,3.809851181,0.313245594
4,2,30,I-,FALSE,E9_0407,7,3.258740633,0.310332982
4,3,30,I-,FALSE,E9_0407,7,4.143312998,0.314422943
4,4,30,I-,FALSE,E9_0407,7,5.80662853,0.320795281
4,5,30,I-,FALSE,E9_0407,7,7.050620818,0.326557097
4,6,30,I-,FALSE,E9_0407,7,7.923212519,0.330457409
4,7,30,I-,FALSE,E9_0407,7,7.823373652,0.336224943
4,8,30,I-,FALSE,E9_0407,7,7.767463886,0.336359722
4,9,30,I-,FALSE,E9_0407,7,8.310587325,0.336384945
4,10,30,I-,FALSE,E9_0407,7,7.178414568,0.33592158
4,0,15,I-,FALSE,E10_0407,7,1.64933809,0.310262036
4,1,15,I-,FALSE,E10_0407,7,2.525923346,0.314849689
4,2,15,I-,FALSE,E10_0407,7,3.077033894,0.318028319
4,3,15,I-,FALSE,E10_0407,7,4.197225987,0.321300141
4,4,15,I-,FALSE,E10_0407,7,5.047853137,0.324898894
4,5,15,I-,FALSE,E10_0407,7,6.371716519,0.32842718
4,6,15,I-,FALSE,E10_0407,7,7.046627263,0.332461391
4,7,15,I-,FALSE,E10_0407,7,7.386079412,0.334922855
4,8,15,I-,FALSE,E10_0407,7,7.158446794,0.33439198
4,9,15,I-,FALSE,E10_0407,7,7.372101971,0.336534472
4,10,15,I-,FALSE,E10_0407,7,4.682442882,0.334660126
4,0,30,I-,FALSE,E11_0407,7,4.24714542,0.30080497
4,1,30,I-,FALSE,E11_0407,7,3.344602059,0.310348412
4,2,30,I-,FALSE,E11_0407,7,2.024732231,0.31240185
4,3,30,I-,FALSE,E11_0407,7,1.805086723,0.314431096
4,4,30,I-,FALSE,E11_0407,7,2.450045807,0.317601328
4,5,30,I-,FALSE,E11_0407,7,3.142927547,0.321375527
4,6,30,I-,FALSE,E11_0407,7,2.637742877,0.321188082
4,7,30,I-,FALSE,E11_0407,7,2.266342291,0.326751696
4,8,30,I-,FALSE,E11_0407,7,2.889336823,0.326073978
4,9,30,I-,FALSE,E11_0407,7,4.017516025,0.329862171
4,10,30,I-,FALSE,E11_0407,7,4.718384875,0.329278231
4,0,15,I-,TRUE,E12_0407,7,1.952848247,0.311643986
4,1,15,I-,TRUE,E12_0407,7,2.002767681,0.314047848
4,2,15,I-,TRUE,E12_0407,7,3.4644087,0.322291121
4,3,15,I-,TRUE,E12_0407,7,4.550655577,0.324932974
4,4,15,I-,TRUE,E12_0407,7,5.401282728,0.328817348
4,5,15,I-,TRUE,E12_0407,7,6.413648843,0.334587433
4,6,15,I-,TRUE,E12_0407,7,6.743117106,0.342160147
4,7,15,I-,TRUE,E12_0407,7,7.597737811,0.345055762
4,8,15,I-,TRUE,E12_0407,7,8.222729121,0.344431403
4,9,15,I-,TRUE,E12_0407,7,9.261053342,0.339945794
4,10,15,I-,TRUE,E12_0407,7,9.400827757,0.340851987
4,0,20,I-,TRUE,F1_0407,7,4.864149621,0.327467132
4,1,20,I-,TRUE,F1_0407,7,6.329784195,0.330109715
4,2,20,I-,TRUE,F1_0407,7,8.011070722,0.339897513
4,3,20,I-,TRUE,F1_0407,7,8.340538985,0.339323809
4,4,20,I-,TRUE,F1_0407,7,12.36404534,0.341915486
4,5,20,I-,TRUE,F1_0407,7,14.80810082,0.343686418
4,6,20,I-,TRUE,F1_0407,7,16.77093295,0.345324535
4,7,20,I-,TRUE,F1_0407,7,17.79128618,0.349392266
4,8,20,I-,TRUE,F1_0407,7,17.13434643,0.341925648
4,9,20,I-,TRUE,F1_0407,7,16.84681049,0.342036203
4,10,20,I-,TRUE,F1_0407,7,17.44384692,0.341042155
4,0,30,I-,FALSE,F2_0407,7,2.777517292,0.308227946
4,1,30,I-,FALSE,F2_0407,7,1.613396098,NA
4,2,30,I-,FALSE,F2_0407,7,1.956841802,0.316663535
4,3,30,I-,FALSE,F2_0407,7,2.01075479,0.315871091
4,4,30,I-,FALSE,F2_0407,7,2.254361626,0.316056677
4,5,30,I-,FALSE,F2_0407,7,1.148146975,0.3154028
4,6,30,I-,FALSE,F2_0407,7,1.200063186,0.31745323
4,7,30,I-,FALSE,F2_0407,7,1.243992288,0.31824262
4,8,30,I-,FALSE,F2_0407,7,1.232011624,0.317085887
4,9,30,I-,FALSE,F2_0407,7,1.277937503,0.318690656
4,10,30,I-,FALSE,F2_0407,7,0.539129884,NA
4,0,5,I-,FALSE,F3_0407,7,5.017901477,0.319911447
4,1,5,I-,FALSE,F3_0407,7,5.551041029,0.320642001
4,2,5,I-,FALSE,F3_0407,7,5.826596303,0.327131335
4,3,5,I-,FALSE,F3_0407,7,7.160443572,0.331129281
4,4,5,I-,FALSE,F3_0407,7,9.312969554,0.333869938
4,5,5,I-,FALSE,F3_0407,7,9.065369162,0.331041639
4,6,5,I-,FALSE,F3_0407,7,8.606110372,0.332494496
4,7,5,I-,FALSE,F3_0407,7,8.574161935,0.335959005
4,8,5,I-,FALSE,F3_0407,7,6.451587613,0.336376291
4,9,5,I-,FALSE,F3_0407,7,8.522245724,0.335601598
4,10,5,I-,FALSE,F3_0407,7,7.941183515,0.335326473
4,0,0,I-,FALSE,F4_0407,7,4.580607238,0.310982851
4,1,0,I-,FALSE,F4_0407,7,3.751944638,0.307463463
4,2,0,I-,FALSE,F4_0407,7,6.337771304,0.313760879
4,3,0,I-,FALSE,F4_0407,7,8.494290841,0.320267264
4,4,0,I-,FALSE,F4_0407,7,10.23947424,0.326200268
4,5,0,I-,FALSE,F4_0407,7,11.39960188,0.326753157
4,6,0,I-,FALSE,F4_0407,7,12.29415813,0.328427096
4,7,0,I-,FALSE,F4_0407,7,12.66555872,0.331298866
4,8,0,I-,FALSE,F4_0407,7,12.27219358,0.331901337
4,9,0,I-,FALSE,F4_0407,7,12.1124514,0.335240035
4,10,0,I-,FALSE,F4_0407,7,11.00823352,0.337272947
4,0,0,I-,FALSE,F5_0407,7,5.612941127,0.31768073
4,1,0,I-,FALSE,F5_0407,7,6.203987222,0.317149125
4,2,0,I-,FALSE,F5_0407,7,7.97512873,0.326241904
4,3,0,I-,FALSE,F5_0407,7,10.22150325,0.32778275
4,4,0,I-,FALSE,F5_0407,7,10.96829798,0.328896985
4,5,0,I-,FALSE,F5_0407,7,12.07251585,0.330449381
4,6,0,I-,FALSE,F5_0407,7,12.07451263,0.332603557
4,7,0,I-,FALSE,F5_0407,7,12.70948782,0.3367111
4,8,0,I-,FALSE,F5_0407,7,13.0729013,0.337337614
4,9,0,I-,FALSE,F5_0407,7,14.2190515,0.340136112
4,10,0,I-,FALSE,F5_0407,7,14.54851976,0.338597636
4,0,25,I-,FALSE,F6_0407,7,2.122574321,0.303900422
4,1,25,I-,FALSE,F6_0407,7,2.266342291,0.306402918
4,2,25,I-,FALSE,F6_0407,7,3.26872452,0.313121649
4,3,25,I-,FALSE,F6_0407,7,4.48076837,0.318718314
4,4,25,I-,FALSE,F6_0407,7,5.614937904,0.32072799
4,5,25,I-,FALSE,F6_0407,7,6.914839958,0.325216389
4,6,25,I-,FALSE,F6_0407,7,8.070974043,0.32820974
4,7,25,I-,FALSE,F6_0407,7,8.596126485,0.330998733
4,8,25,I-,FALSE,F6_0407,7,8.528236056,0.331382523
4,9,25,I-,FALSE,F6_0407,7,9.267043675,0.333239202
4,10,25,I-,FALSE,F6_0407,7,9.554579613,0.333193528
4,0,5,I-,FALSE,F7_0407,7,4.556645909,0.307566978
4,1,5,I-,FALSE,F7_0407,7,5.411266615,0.307784551
4,2,5,I-,FALSE,F7_0407,7,7.64366369,0.3106628
4,3,5,I-,FALSE,F7_0407,7,10.18755803,0.320567323
4,4,5,I-,FALSE,F7_0407,7,11.65319261,0.326971544
4,5,5,I-,FALSE,F7_0407,7,14.37679691,0.334353295
4,6,5,I-,FALSE,F7_0407,7,15.68867963,0.336265723
4,7,5,I-,FALSE,F7_0407,7,16.83283305,0.339039631
4,8,5,I-,FALSE,F7_0407,7,16.81486205,0.338070791
4,9,5,I-,FALSE,F7_0407,7,15.44906635,0.338225144
4,10,5,I-,FALSE,F7_0407,7,14.39476791,0.33670601
4,0,10,I-,FALSE,F8_0407,7,4.894101281,0.306840682
4,1,10,I-,FALSE,F8_0407,7,4.700413878,0.304903195
4,2,10,I-,FALSE,F8_0407,7,6.207980777,0.302093874
4,3,10,I-,FALSE,F8_0407,7,8.683984689,0.311060209
4,4,10,I-,FALSE,F8_0407,7,11.05016585,0.32271564
4,5,10,I-,FALSE,F8_0407,7,13.98542855,0.333202568
4,6,10,I-,FALSE,F8_0407,7,16.04809955,0.34138164
4,7,10,I-,FALSE,F8_0407,7,16.69705219,0.343438574
4,8,10,I-,FALSE,F8_0407,7,17.34600483,0.341913494
4,9,10,I-,FALSE,F8_0407,7,15.78053139,0.340299118
4,10,10,I-,FALSE,F8_0407,7,16.08603832,0.338694247
4,0,5,I-,FALSE,F9_0407,7,3.949625595,0.306354103
4,1,5,I-,FALSE,F9_0407,7,3.745954306,0.302471308
4,2,5,I-,FALSE,F9_0407,7,5.221572766,0.304931136
4,3,5,I-,FALSE,F9_0407,7,7.987109394,0.318306414
4,4,5,I-,FALSE,F9_0407,7,10.43515842,0.326090615
4,5,5,I-,FALSE,F9_0407,7,11.50143753,0.332596978
4,6,5,I-,FALSE,F9_0407,7,13.963464,0.336676115
4,7,5,I-,FALSE,F9_0407,7,14.60442953,0.340888261
4,8,5,I-,FALSE,F9_0407,7,12.48584876,0.338138685
4,9,5,I-,FALSE,F9_0407,7,14.81409115,0.338522156
4,10,5,I-,FALSE,F9_0407,7,15.14355941,0.335948089
4,0,40,I-,FALSE,F10_0407,7,4.963988488,0.311490104
4,1,40,I-,FALSE,F10_0407,7,4.430848936,0.307047206
4,2,40,I-,FALSE,F10_0407,7,6.691200895,0.306299566
4,3,40,I-,FALSE,F10_0407,7,8.681987911,0.312219361
4,4,40,I-,FALSE,F10_0407,7,10.50105208,0.317264535
4,5,40,I-,FALSE,F10_0407,7,13.44629866,0.325014864
4,6,40,I-,FALSE,F10_0407,7,13.53615365,0.329035856
4,7,40,I-,FALSE,F10_0407,7,13.33447913,0.330261671
4,8,40,I-,FALSE,F10_0407,7,12.87122679,0.329147604
4,9,40,I-,FALSE,F10_0407,7,12.62761995,0.334446891
4,10,40,I-,FALSE,F10_0407,7,14.06130609,0.33568122
4,0,5,I-,FALSE,F11_0407,7,7.935193183,0.318059299
4,1,5,I-,FALSE,F11_0407,7,6.922827067,0.31154276
4,2,5,I-,FALSE,F11_0407,7,9.326946995,0.310411395
4,3,5,I-,FALSE,F11_0407,7,12.50381976,0.317238262
4,4,5,I-,FALSE,F11_0407,7,14.75818138,0.322809998
4,5,5,I-,FALSE,F11_0407,7,18.61196167,0.330210806
4,6,5,I-,FALSE,F11_0407,7,19.03527846,0.336559701
4,7,5,I-,FALSE,F11_0407,7,19.29086596,0.339631948
4,8,5,I-,FALSE,F11_0407,7,19.3847145,0.339606784
4,9,5,I-,FALSE,F11_0407,7,20.31521274,0.339465282
4,10,5,I-,FALSE,F11_0407,7,20.44100972,0.339423336
4,0,15,I-,TRUE,F12_0407,7,3.158901765,0.298593575
4,1,15,I-,TRUE,F12_0407,7,3.079030671,0.300331698
4,2,15,I-,TRUE,F12_0407,7,3.504344247,0.292192402
4,3,15,I-,TRUE,F12_0407,7,2.501962018,0.302286931
4,4,15,I-,TRUE,F12_0407,7,6.449590836,0.315542456
4,5,15,I-,TRUE,F12_0407,7,4.650494445,0.311205589
4,6,15,I-,TRUE,F12_0407,7,5.46717638,0.317822215
4,7,15,I-,TRUE,F12_0407,7,4.710397765,0.316880984
4,8,15,I-,TRUE,F12_0407,7,5.481153822,0.316948303
4,9,15,I-,TRUE,F12_0407,7,7.212359783,0.31557161
4,10,15,I-,TRUE,F12_0407,7,7.242311443,0.317090317
4,0,35,I-,TRUE,G1_0407,7,4.973972375,0.322199271
4,1,35,I-,TRUE,G1_0407,7,5.561024916,0.323115343
4,2,35,I-,TRUE,G1_0407,7,7.012682048,0.326598462
4,3,35,I-,TRUE,G1_0407,7,8.088945039,0.328259805
4,4,35,I-,TRUE,G1_0407,7,10.95831409,0.333701169
4,5,35,I-,TRUE,G1_0407,7,11.78497991,0.332958961
4,6,35,I-,TRUE,G1_0407,7,13.27856937,0.335347987
4,7,35,I-,TRUE,G1_0407,7,14.74021039,0.339295539
4,8,35,I-,TRUE,G1_0407,7,15.82046693,0.339573692
4,9,35,I-,TRUE,G1_0407,7,16.29569994,0.342246134
4,10,35,I-,TRUE,G1_0407,7,16.56726166,0.34156209
4,0,10,I-,FALSE,G2_0407,7,6.188013003,0.325420233
4,1,10,I-,FALSE,G2_0407,7,6.231942105,0.321009071
4,2,10,I-,FALSE,G2_0407,7,8.6300717,0.329452135
4,3,10,I-,FALSE,G2_0407,7,10.63683294,0.334584218
4,4,10,I-,FALSE,G2_0407,7,13.70388294,0.333922633
4,5,10,I-,FALSE,G2_0407,7,13.3284888,0.330253768
4,6,10,I-,FALSE,G2_0407,7,12.15238694,0.326385039
4,7,10,I-,FALSE,G2_0407,7,11.77100247,0.326737603
4,8,10,I-,FALSE,G2_0407,7,11.04417551,0.326062946
4,9,10,I-,FALSE,G2_0407,7,12.08849007,0.330063619
4,10,10,I-,FALSE,G2_0407,7,9.744273461,0.328399109
4,0,45,I-,FALSE,G3_0407,7,6.437610172,0.313599135
4,1,45,I-,FALSE,G3_0407,7,6.241925991,0.308858864
4,2,45,I-,FALSE,G3_0407,7,9.161214475,0.310262793
4,3,45,I-,FALSE,G3_0407,7,10.66279104,0.32107289
4,4,45,I-,FALSE,G3_0407,7,15.85441215,0.331886475
4,5,45,I-,FALSE,G3_0407,7,15.72861517,0.333170835
4,6,45,I-,FALSE,G3_0407,7,17.81724428,0.335041682
4,7,45,I-,FALSE,G3_0407,7,18.92745249,0.334188851
4,8,45,I-,FALSE,G3_0407,7,19.08919145,0.334131246
4,9,45,I-,FALSE,G3_0407,7,20.08158979,0.334619538
4,10,45,I-,FALSE,G3_0407,7,19.4026855,0.334591028
